Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2023,DEC,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.79,
SURVEY,2023,DEC,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.09,
SURVEY,2023,DEC,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, DURUM - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.67,
SURVEY,2023,DEC,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.11,
SURVEY,2023,DEC,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WHITE - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.23,
SURVEY,2023,DEC,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.19,
SURVEY,2023,DEC,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.22,
SURVEY,2023,DEC,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.93,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.6,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.55,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, MALTING - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.76,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,39.9,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,CANOLA,"CANOLA - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,31.7,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,34.1,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, LARGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.2,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, SMALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,28.1,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.8,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,223,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.803,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,FLAXSEED,"FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,15.4,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,229,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,175,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,264,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,LENTILS,"LENTILS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,39,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.01,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEANUTS,"PEANUTS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.27,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEAS,"PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.7,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,19.6,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, LONG GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,17.1,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,33.5,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,SORGHUM,"SORGHUM, GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,12.5,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,15.1,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,29.9,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,37.9,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,27.6,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.54,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.69,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, DURUM - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.34,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.76,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WHITE - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.79,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.37,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.75,
SURVEY,2023,FEB,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.77,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.28,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.29,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, MALTING - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.41,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,40.9,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CANOLA,"CANOLA - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,30.1,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,32.4,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, LARGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,34.3,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, SMALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,27.9,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.63,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, COTTONSEED - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,273,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.814,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,FLAXSEED,"FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,17.7,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,228,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,178,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,263,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,LENTILS,"LENTILS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.9,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.34,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEANUTS,"PEANUTS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.277,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEAS,"PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.6,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,20.3,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, LONG GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.8,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,35,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SORGHUM,"SORGHUM, GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,11.9,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.5,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,29,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,38,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,27.8,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.81,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.05,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, DURUM - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.6,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.07,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WHITE - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.86,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.33,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.51,
SURVEY,2023,JAN,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.98,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.08,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.07,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, MALTING - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.28,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,38.3,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,CANOLA,"CANOLA - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,27.2,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,40.7,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, LARGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, SMALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.22,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.96,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,FLAXSEED,"FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,223,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,174,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,246,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,LENTILS,"LENTILS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.7,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,3.91,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEANUTS,"PEANUTS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.277,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEAS,"PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,14.3,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,22,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, LONG GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.8,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,38.1,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,SORGHUM,"SORGHUM, GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,9.74,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.7,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,25,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,21.8,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.61,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.18,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, DURUM - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.11,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, SPRING, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.2,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WHITE - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.28,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.45,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, HARD - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8,
SURVEY,2023,JUL,,NATIONAL,US TOTAL,,,,,,,,00000000,,WHEAT,"WHEAT, WINTER, RED, SOFT - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.58,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.39,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.43,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,BARLEY,"BARLEY, MALTING - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.84,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,BEANS,"BEANS, DRY EDIBLE, (EXCL CHICKPEAS) - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,39.4,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CANOLA,"CANOLA - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,27.3,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,34.4,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, LARGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,37.5,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CHICKPEAS,"CHICKPEAS, SMALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,29.3,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,CORN,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.49,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,COTTON,"COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.913,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,FLAXSEED,"FLAXSEED - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.1,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,239,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,178,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,264,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,LENTILS,"LENTILS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,35.4,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,OATS,"OATS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.15,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEANUTS,"PEANUTS - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.279,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,PEAS,"PEAS, DRY EDIBLE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,14.7,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,21.2,
SURVEY,2023,JUN,,NATIONAL,US TOTAL,,,,,,,,00000000,,RICE,"RICE, LONG GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.6,
